,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155
1363,9.56904896,7.52542175,16.88286165,14.90611505,34.45702469,31.33396514,5.99049022,4.84982757,14.21427066,14.62961799,9.43212377,9.67741016,8.52618889,9.09188922,9.59064317,6.17901901,7.39405358,10.67379656,17.18100518,12.13060464,7.72011356,6.45559494,9.88892564,12.10914120,11.87948715,12.56798547,8.21821316,9.11815537,6.55475109,6.75290623,4.92641700,6.92116078,13.29768223,12.14548793,26.99528889,27.14987684,10.35212393,9.67393788,10.99560676,10.77955657,11.32158837,11.61182526,28.31509524,31.02213977,12.71738757,12.34727348,12.36906518,12.15625335,10.67894637,6.86211847,8.05096214,12.64602676,12.00896567,5.32727679,3.18563413,6.80811536,6.01486143,12.16834487,12.68424478,12.37861096,7.23330524,12.40710410,12.48417954,11.02931129,11.11472048,9.20665304,8.84594343,19.97317035,19.77216956,3.01025442,2.38552590,4.55008580,10.85028805,11.40995510,8.02009688,6.93324499,13.78190217,13.24044072,15.33340601,12.55747566,13.86294220,19.89978165,10.39018464,7.18326925,7.25433376,9.40683786,9.97581039,21.27236873,19.57402231,9.87892532,5.10071470,6.62449306,8.03406462,7.65221735,10.26750888,14.03408986,15.73584634,14.16540524,8.17239886,7.14992236,13.75272846,12.38072444,7.99020637,7.90778932,6.95894122,7.19689343,7.33076519,8.24368490,15.72072349,8.37552534,8.27599661,8.48341666,8.27941073,14.34946287,10.90492068,11.25909048,11.13288623,6.54197280,7.08262202,9.52475866,14.94895802,15.30938919,19.39895629,13.46074589,10.70393206,10.24063001,25.61948323,9.34188958,13.30929140,11.10895845,13.11541515,15.14481204,9.15813759,6.47042296,11.19384451,10.10706066,4.87769818,12.34657749,14.84338831,13.42320172,2.36346787,3.49352276,13.05352552,7.25706128,5.45227879,9.72949724,11.92470646,4.80976442,5.76523118,7.13628868,10.10697102,15.48012884,15.07468388,10.66745495,12.67583951,31.81957266
1364,8.69468178,6.99499186,17.97053199,14.22944109,33.16802552,31.48556443,5.34272986,4.93829430,14.71310816,15.74555791,10.47956606,9.29305241,8.63235747,10.00100547,9.97282702,6.55217310,8.68867269,9.73322645,16.99915190,12.05206043,8.71088132,7.21081224,9.71298423,11.68151929,10.62386574,12.76569094,8.70965633,9.76208236,6.79021122,8.63168788,6.02514099,7.78099841,14.25625684,13.01392776,27.39255423,24.59874135,10.06069386,9.21388630,11.74371788,11.46290472,12.02983124,13.20118246,28.25483206,35.42372701,13.49535374,13.35039802,11.58034621,12.71128065,12.15199341,6.37195750,8.62171168,12.17491581,10.54188674,5.09161827,3.03645526,7.11487252,5.74096364,11.47773353,12.24422613,14.71821010,8.10244805,13.24750251,13.30310498,11.47889541,10.90519704,8.62935074,9.18196460,19.02448770,19.22928784,3.22955221,2.27893630,4.61584206,11.11666704,11.18223424,8.05200098,7.30112290,15.63583336,12.44842848,15.06268978,12.54789442,13.21634156,13.64006712,11.05359951,7.24966001,6.45645216,8.99207203,11.01736744,22.72462922,20.48842224,8.89987558,4.54839818,7.19998922,7.94653030,8.00966386,8.88859564,13.66063338,17.00787864,13.52684080,8.39862394,8.03333925,13.53315647,12.78858963,8.17262571,7.50508117,6.66288147,7.25850243,7.17534711,6.08921364,16.57752545,8.37148594,7.68930247,9.52379115,7.67523037,13.25840169,12.82572997,9.90215460,11.47412441,5.05290592,7.19470996,11.06423322,14.68363432,18.04471962,22.53767651,17.07389126,11.56302045,9.96564876,22.07002907,9.71303585,12.16233605,11.06696318,16.14930876,16.35378054,9.22890773,6.27717516,11.15152740,10.04183954,4.96905207,11.86763139,15.46418000,13.40904281,2.84309513,3.55294857,12.36557566,8.17973106,5.68057279,8.81100709,12.75700298,4.91294189,5.89475938,6.94652235,10.03607750,16.22374950,16.67127284,10.49854826,12.97572194,36.26451092
1365,7.10100579,7.59237797,22.60656694,13.42776086,30.90735430,29.92581721,4.80296783,3.94364973,14.38404484,13.94503207,12.20668423,9.04133100,8.35581339,9.59516203,11.33741620,6.99812869,9.04613933,10.60726094,14.35455394,11.69849965,8.42175309,7.00697327,9.62494188,10.99211393,11.30150835,12.31366294,8.38029581,9.55567973,6.09206161,9.31619069,6.08341984,8.12603648,14.56473793,13.63359531,26.10805000,23.35073730,9.72674279,9.68479096,11.72756455,11.14840213,10.84992668,11.36481554,30.40877136,34.67859444,14.65481791,12.14129590,10.94497203,12.55057636,12.10904393,5.76154853,8.58268084,11.75057956,9.63948559,4.84505503,3.02908094,7.23600117,6.28621663,11.44230780,13.00262804,13.90142344,7.93843193,12.78417037,13.96108621,11.02628641,11.45223328,8.32282827,9.37876226,17.65064441,19.17613903,2.84929946,2.25445064,4.01242115,13.01747840,11.89312725,7.09603995,6.87414931,17.10972456,12.37230339,16.61421846,11.13222287,13.77110445,11.99914188,11.26304086,7.55283860,5.95506992,8.95643165,11.15076712,22.01050495,21.69958859,8.90005810,4.09799935,8.02176243,7.78007034,8.09062801,10.35311422,13.94694378,17.26178852,14.20273015,7.74349420,7.76533693,13.69660285,13.09253705,8.88627989,8.32080340,7.01351515,6.76667506,6.18781122,5.62918047,18.71701800,7.26509423,7.93836830,8.12819115,6.98185922,12.32738424,11.53558611,9.65558098,11.24110050,4.17815609,6.65230050,14.66186191,14.41064265,19.53406504,22.34461508,18.91503838,10.70501258,10.27153310,16.34453207,12.04016936,12.90698626,10.93588830,17.22155029,16.45102422,9.49591198,5.56871554,12.36409410,10.42567584,4.63290001,13.53285641,13.11179019,12.47134353,2.98191605,4.15287203,12.48608139,7.82856282,4.83492370,10.21202055,12.59121584,4.82892901,5.53679693,7.81143769,9.55755608,14.89921113,15.13429682,10.22273282,12.31987542,24.73096623
1366,6.67365544,7.57317807,22.75500249,13.29272782,32.60368554,28.69874632,5.66724867,3.67918376,13.20828196,13.33472363,11.45101265,8.48162080,8.46438437,9.82063467,12.09688858,7.72842217,9.24859057,11.43241689,13.26218490,12.22740690,6.71697183,6.30507006,8.99355059,10.68016674,14.98810103,11.02154904,7.16419601,9.76537936,5.33474860,8.00676256,5.08565845,6.76047834,13.83946263,12.33463657,26.51089838,23.91470686,10.47368213,10.57013089,11.34616564,10.83040726,10.30899585,11.22766231,29.65995869,33.02655973,13.76866741,12.44021841,11.69320428,12.33113155,11.74305977,5.60342172,8.64292627,10.47781574,9.35802878,5.07659599,3.41506729,6.59412038,6.86472565,13.35577948,13.84379433,14.25788505,7.92181122,13.02486742,13.88067876,10.27593050,12.16815576,8.51148466,9.26263029,19.81632925,21.94253586,2.65246839,2.84604661,4.33408446,12.16237685,13.21737090,6.34351892,6.26460514,14.89426019,14.51018162,17.29203737,9.72727530,14.00745105,9.92074702,10.78728569,7.02965620,6.24581769,8.89515334,10.62910530,22.63512174,21.27259890,10.39754772,4.35465652,6.98739248,8.56946144,7.48346133,13.44205044,12.72758930,14.47135192,14.73505124,7.24297954,7.39567462,13.06490893,13.18680147,9.34351194,8.88197125,8.83274091,5.80425621,5.52898432,6.05780380,19.37176252,7.44159037,8.06667836,7.31077287,7.17408900,12.88014718,9.47877886,10.59984674,10.85601003,3.93203915,5.77253812,14.35586109,15.01731856,21.08306894,20.65212161,15.62534129,10.26739259,9.64046415,15.63284593,13.60196644,13.30341079,11.85929382,15.76378357,15.66011943,8.69241276,6.00377774,14.13860791,10.67829030,4.50212657,15.27972490,11.08344307,11.87435578,2.86334158,4.04963717,12.82482862,7.16160420,4.55020688,11.09014750,12.67710352,4.44542494,5.53279159,8.63762585,8.01876056,11.29435554,11.85836905,10.50481696,12.39318533,15.59007474
1367,7.71070845,7.80198678,18.95299526,13.44685098,34.96444161,29.78520120,7.27021630,3.75984441,12.26768635,11.96800977,10.84586874,7.96352060,7.82740953,11.72023080,10.06586323,9.30442844,8.89953248,13.25227909,15.22862313,14.51792434,6.70593905,6.77719992,9.23515380,11.63494245,13.03664709,10.95232534,7.93083492,11.58762534,5.64596827,8.13669299,4.62372097,5.87167795,13.16827443,12.16718738,27.23384200,25.09117613,10.62923817,10.66037707,11.09820656,11.25115208,10.60568045,12.00150436,30.33557388,32.62662183,15.69316648,13.28291038,12.47830145,11.00138217,13.40851626,5.89524389,8.81394448,9.92947166,8.16780550,5.06822318,3.41268142,6.54974305,7.12677266,17.77628689,15.16771788,15.03597971,8.92445249,14.11180110,15.03477409,9.51278768,11.28404635,8.85940196,9.12606243,19.00966695,20.83086188,2.95062671,2.98171497,4.40133711,10.11741136,9.49129095,6.17052098,6.78002609,14.14961848,15.35981548,17.76103648,11.01760328,13.57490507,8.28251128,11.01010575,6.56846846,6.39182792,8.97508098,10.21962586,21.13383689,18.90041544,10.43529038,5.18869846,5.51865084,8.78483518,6.75183174,14.81394461,11.84828730,14.08888913,13.87915046,7.72374407,8.06774200,13.01226257,13.60711313,8.86892776,8.49807796,8.05853220,6.00243138,5.82319745,6.25972638,19.45685226,9.56336542,7.68858530,8.05159203,7.44954003,11.67422545,9.01999692,11.91656040,11.26920094,4.35551824,6.44592908,12.24274006,15.66461707,19.16176505,21.59033945,16.33140453,11.06047705,8.62657030,17.63575735,11.23342421,12.39968364,10.61535959,14.47740451,14.20111589,9.88515365,6.40738497,13.26105368,6.42750504,4.84272440,16.42467593,11.36822597,11.33768955,2.60173284,3.36295884,13.38425640,6.59992249,5.22895807,9.28903847,14.64493697,4.64025503,5.51456592,7.64895207,8.61527690,10.21106037,11.22351329,11.10369899,13.24410504,11.36564041
1368,8.33442977,8.39165557,16.37295857,14.03302958,34.47262818,32.23426666,5.62157990,3.98386568,13.14668427,9.56394478,12.03264658,9.01637736,7.23426392,11.05133997,9.77411743,9.55754334,9.66331913,12.84138308,15.51041509,16.01675667,7.56306219,7.23519848,9.03578333,9.90796392,11.31655171,12.75173741,8.98351647,10.82764323,6.45025403,7.43253576,4.87721525,5.05243162,12.89480858,12.64334441,28.25198348,25.64017051,11.04174926,10.94925333,10.31574106,10.22062432,10.72758572,11.18146117,30.39796832,30.62819313,19.31148432,12.28888690,11.90195846,10.77862659,12.64347831,6.10123623,8.16455488,12.98570654,7.67676979,5.12305197,3.26668401,5.80091242,7.30640376,12.83332209,13.83610456,14.37845672,9.44546516,14.34780913,16.07118745,9.20041279,11.25962742,8.45240340,9.15621741,18.36346061,19.74089231,3.97002942,2.85244630,4.71620650,10.42181000,8.36256319,6.16242707,7.55122455,14.04318211,14.17035394,16.55693057,13.05512771,13.41220295,9.19679604,10.34897037,7.12505385,6.45996784,9.71814508,9.25286079,18.82701066,17.32880355,9.34166673,5.18896852,5.13739213,8.39587208,7.71839751,14.63125556,13.04312062,15.54463440,13.73631212,7.68115766,8.69965011,12.81888813,14.11177397,8.23613473,8.50567022,5.44402230,6.27048422,6.10777982,7.73148110,20.85194672,9.48678525,7.25428750,9.08430293,7.35810165,10.73118615,9.03758109,11.60689468,10.77885114,4.74857671,7.17999233,11.60071492,15.40240805,13.85761838,20.25895013,21.21758617,10.11224299,8.92026470,10.75727788,11.40620623,12.23944063,8.56231950,13.52737531,13.44741581,11.12284852,6.46954883,13.09181963,5.39309837,5.10409730,16.25688234,12.34819939,11.37898713,2.42901113,3.17677742,13.33722929,7.35358916,6.18309467,8.27188368,13.61066320,4.71828206,5.22642794,7.31650590,9.13332746,11.71490036,12.12679367,11.10859468,12.18536722,10.25384454
1369,8.96190775,7.09696778,13.28343832,12.39833451,35.17584437,29.43490891,4.54966229,4.47564488,11.85408900,10.19733325,10.44093140,9.57416025,8.09607081,10.03809841,11.12392427,8.90216308,10.16442870,12.46029926,14.23144125,15.72305544,7.56686134,7.17293699,7.78541975,8.37462674,12.90029992,12.61693494,7.62750575,10.35064165,6.67995403,6.99629649,5.19695168,4.56292911,12.95312246,13.06839754,27.39763266,27.24394786,11.71282428,11.28521813,9.58582132,10.13185687,10.27121711,10.79021539,27.24297091,30.07641061,17.56192783,12.17588416,12.02830113,10.87378074,12.42352789,6.10684467,8.66084215,14.62463714,7.39702153,5.74765162,3.47498613,5.18603592,6.52790146,10.12073476,10.37636624,13.68034509,8.90838796,13.92508004,15.01292896,9.44491472,12.42718663,8.20462409,9.87638028,20.26265728,19.37512586,3.31145111,2.60846691,5.20374762,10.64997052,8.80900189,6.12510770,8.21773187,14.99106071,14.26330426,15.94329307,13.00219085,12.90662351,13.87028135,9.47165867,7.85199500,5.64113494,11.55614844,9.12234102,19.47079108,16.72919184,9.57907698,5.68800174,4.64394891,9.31859481,9.12190347,14.14596951,14.21897088,15.40081603,14.97328615,7.67757524,8.63776303,11.64723472,12.38783345,8.13941370,9.25829701,4.56819811,6.63037530,6.10283583,8.29400044,19.97175257,9.01103441,7.85729726,9.16705942,7.43138486,10.56428679,9.26441834,11.28835280,10.02923920,4.87287176,6.44227382,11.15679094,12.49245418,8.75607153,18.86135595,21.21921469,9.09444222,9.27786347,9.36313655,9.37279508,10.05084872,8.00638280,14.66124670,14.93675952,10.16379082,8.20487145,12.82443379,7.40343289,4.99128624,16.40140347,12.43072628,11.53781970,2.22352550,2.92685235,14.36832094,6.61818185,6.81862560,8.43066489,10.36220203,4.89715335,5.66217145,7.58129137,8.71086377,11.98640713,11.09656496,11.42100671,12.04279314,10.86999985
1370,8.37741257,6.28322468,12.73989587,11.15981406,35.11419931,27.82192223,5.82833798,4.59295431,11.05506628,12.40426580,9.40546876,8.85624362,8.71134944,9.33675446,11.21492000,7.02997590,8.54363981,16.23247517,11.47431586,14.73294133,9.00441851,6.86233030,8.41425226,9.25133075,12.74475045,12.64126846,7.66169657,9.37751504,6.99579214,6.90336085,4.36778158,4.65245614,13.51134265,13.90249310,26.33393077,26.08228581,11.96144970,10.43758335,9.72770424,10.80019871,10.48290574,11.56047842,27.16814907,31.47171675,16.86622839,13.60373149,11.54823990,10.37888171,13.93461850,5.61756586,7.83286385,11.28152060,7.95919546,5.68811491,2.92583363,5.24212953,5.96994786,11.73936820,10.56047052,13.36584907,7.99941697,13.87677217,13.68499264,9.66416516,12.41193092,8.24786507,9.71942157,18.51336058,18.58819637,2.32523435,2.41615216,4.40277196,10.27933424,8.29623336,6.55819978,8.95825298,18.99765592,16.29873822,12.79515480,12.58485361,15.14541641,13.51954585,10.01811235,7.20333622,5.95668031,11.01617184,10.41708221,19.41799789,17.54629392,9.95563210,6.60397014,5.47092841,4.53960012,8.93737412,13.85006028,11.22381613,14.26272187,15.60347769,7.81507744,8.86955412,13.41583617,12.77193124,8.68892912,9.00502193,5.17963397,7.02876692,6.25494865,7.48784057,17.22329118,7.74991682,9.29380662,8.80651467,7.63293706,9.64560361,8.79333056,10.58593415,9.08775449,4.96372527,6.62162565,12.95588089,11.51380944,8.84156607,21.49858899,19.32945002,9.65896053,8.81530126,9.07419533,8.38589694,8.74267565,8.52940850,13.27888512,13.79721521,7.87295717,10.23048217,12.21240697,9.82000801,4.89525483,17.01420431,12.32821283,11.28527166,2.18717957,2.67779387,15.77034914,6.00068906,6.45297881,9.63658874,10.29793486,5.12109792,6.22079346,7.43831427,9.25920021,12.63164404,10.02213616,11.22526958,11.99360957,13.24989507
1371,7.40209507,7.86474231,14.00875616,12.40725206,33.76269107,30.60940196,5.82453624,4.78443050,13.02698496,15.26621114,9.86117142,9.48418870,8.59342577,9.12191870,11.63050860,6.76711772,6.89960395,15.15357634,11.39789992,14.55848178,9.40199014,5.71871058,9.71028982,10.62460054,11.84695845,13.19709375,8.65515536,8.43418265,7.20659051,7.47171934,4.24292588,5.12139751,14.82159240,15.24973447,28.69259156,24.76914105,11.72561030,10.03396294,10.42362401,10.62435120,12.26972403,12.69382079,27.58428971,39.50954828,18.90859921,13.93104857,10.45078613,10.79491343,13.66361560,5.41868110,7.35045853,11.48214893,10.43137248,4.84989151,2.46781078,6.16006259,6.72647311,13.07593954,12.77046733,13.90601134,8.56899853,13.52721652,13.43018319,9.84961685,12.26613684,7.69747076,8.78827525,19.50245393,20.63976324,2.38685723,2.75616482,4.52970542,11.93517057,9.28916762,7.04476154,8.46287940,18.39211405,17.05154122,13.62123837,13.27175562,14.59722366,11.70366692,10.63720584,7.18177841,7.13515293,10.35547758,11.30942028,20.94267506,19.59769801,9.80119970,4.83426089,7.45261856,3.62604652,9.83671328,12.95257761,9.89657409,15.58029484,15.84519387,7.81476307,8.84308125,17.19712014,13.57168892,9.24491579,8.86602408,6.39306348,6.77128040,6.31360932,8.04404547,17.30418496,7.40449094,8.76928381,8.00917099,8.78491635,9.86362294,8.73402704,11.01611105,8.99190201,5.67171134,7.03517928,13.41302060,13.23653435,15.23295644,22.73946985,17.92710445,10.44346433,9.09210913,9.03360616,9.69056227,9.72931412,9.85537417,11.87586796,12.92979312,7.15740983,8.98196570,12.16595866,11.71805532,5.17816518,16.40765403,12.18466844,13.29011490,2.21612877,3.20886095,16.40232145,6.79574783,6.51292656,10.67931525,10.41548533,5.27020956,6.52045486,7.30679256,8.33446535,12.58923271,10.60714547,8.86643998,10.61877358,18.63707382
1372,7.32652365,9.08750321,17.21199618,14.22093605,35.97092825,33.59888710,4.30320021,4.78034831,14.75620281,15.56732073,11.36298673,10.57726359,8.81813711,9.31614105,10.84347319,8.19111340,6.76689592,9.17479640,12.93145577,14.60115746,9.58097096,5.60197720,10.64588017,11.08521412,12.06453174,11.76542687,9.21029606,9.89016340,7.61215442,7.32390110,5.01858322,5.36426480,15.05180922,14.97293128,31.65336589,23.89161281,12.50985709,10.09659308,10.93359108,10.61942624,11.90286080,13.14538800,32.17093042,41.50386869,17.23498070,14.42155302,10.61272101,10.82360534,12.37830665,5.24498038,8.64280124,13.18010233,11.06457318,4.60197763,3.35471537,7.33266280,7.94033212,11.07059418,13.12432511,13.81506320,9.85119471,13.40057537,12.42873801,9.83890939,12.11707686,8.36445143,9.03755936,21.48369885,21.47398940,2.82944269,2.86251715,4.48785843,12.67538542,10.19075059,7.50859323,7.51367192,17.56034219,17.10406605,16.49792697,13.57822541,12.47513996,10.65814971,10.75396091,7.42659943,6.30686603,10.77673131,10.59157741,20.16827020,19.43564899,8.66303337,4.20703763,7.21776270,5.99545527,9.18353238,11.71617101,11.02001781,17.22545761,14.65059791,7.75568845,8.31339268,14.38845273,13.57911397,9.24057013,9.17944403,7.14979065,6.51099069,6.49724771,8.00306805,18.11410331,7.68140292,8.94746584,7.44401271,9.25719108,13.06083571,8.27164043,12.27260239,9.71061785,5.35515937,7.60997781,7.38855648,16.26187336,16.66526272,21.50198464,17.71586607,10.15422077,9.00735252,13.26868587,10.06497443,11.59327378,10.32585799,12.40111984,17.10251096,8.25233060,7.40516642,12.51033802,10.87982397,5.15104946,14.63404695,11.78360024,15.34355351,2.26683111,3.62575307,15.07311257,6.03391873,7.74668441,10.51583912,9.94325066,5.63357346,6.53804595,7.99429347,8.10282715,11.94536169,11.76270346,8.68460939,10.15368819,15.14755775
1373,8.31505176,8.09713976,18.70652688,14.96875419,39.07999201,35.38715204,3.97864201,4.52361930,13.52988842,13.41385634,14.05230310,12.16581903,10.28599265,10.47799025,9.96666171,8.30415426,7.47455528,7.88590415,12.63178523,14.19745603,8.73665713,6.79495726,11.26252360,10.77314232,12.77894387,11.73405114,10.46766895,9.47810342,8.17375489,6.40256321,5.27589820,6.16198574,15.07247955,14.36746809,27.97010772,22.68576450,12.48809274,10.36125280,11.41995655,10.43073720,10.65975399,11.70129233,34.35521096,34.06888685,13.37326105,13.07801397,10.58168539,8.04550609,11.33665321,5.01234907,8.72116640,13.71278491,10.67195532,4.68052169,4.11140352,7.79559504,9.23328091,8.62830984,12.73979481,12.46021453,9.75858787,12.44388514,12.03349035,9.90121677,12.12902814,9.25197890,9.47069889,19.08525397,18.31319241,2.85149032,2.97722433,4.06537141,12.75689946,10.93749303,7.36042923,7.49306444,17.23661273,22.03999726,15.44978356,11.52434289,13.21434006,10.44798873,11.51104134,7.25505803,5.85518345,10.33876791,10.20240860,17.22912275,19.36682672,8.77566500,4.17051942,6.34585651,7.41336755,7.98669042,12.11738779,11.16043965,17.39338987,14.65418703,8.50901686,7.97282167,12.55937235,13.25028128,8.78857648,8.38420813,6.53502927,6.46359407,6.50497906,7.31570737,17.62531844,8.16067337,10.04605693,7.66898854,9.68978179,13.67401148,8.14516414,10.46260114,9.64038639,4.62347254,7.88935469,5.78571070,15.03256658,14.87020849,18.57586667,17.29590291,9.96425832,9.02117536,15.45469935,11.09377549,13.86219822,9.75679159,13.23904675,17.53286042,8.25682545,8.38209522,12.13309376,10.63075761,4.75467181,14.26480929,11.90906621,13.44437948,2.52039157,3.69980638,13.41953337,6.10449347,8.00564459,9.65434036,11.53198398,5.55430213,6.57937680,8.32819256,9.08711978,12.43535620,14.45502926,9.71586252,11.17561898,10.54444351
1374,9.12800809,9.03961985,18.57844577,13.04828391,40.24420505,33.38505820,4.22340690,4.81238617,11.12253871,12.31416067,14.24806567,11.86727822,9.57496808,12.00601400,9.24001626,8.09893419,7.07327472,10.48901595,12.05362590,14.48398353,8.52393909,7.20749355,11.25583828,11.11251157,12.83620244,12.60748453,10.10988739,9.30373987,7.90774759,6.18269481,5.67623232,5.72037554,14.27008315,13.35037835,26.32303623,21.77766709,12.26904087,11.38295159,12.76061978,10.87105635,11.27066620,10.93895938,30.67091926,32.06613533,13.09906574,12.29863031,10.90755581,7.36755156,10.98359345,5.68233697,8.72965220,13.98135503,10.22886439,4.94648087,3.07547511,8.67580786,9.25933111,9.85114483,12.87298363,11.13558182,9.26630583,11.80495292,12.44730631,10.30394080,11.86040736,9.26832646,9.52860019,17.75930802,16.52193065,2.59281378,2.91881714,4.01288626,11.79185570,11.08604490,6.77443298,7.35505360,13.03834109,17.05601300,17.17208311,11.46621140,15.19474940,13.00178851,12.07201038,6.57786077,6.21117505,10.07945810,11.01267295,15.00144288,20.52491022,9.77410618,3.99617771,6.03180005,7.51886219,8.30038330,12.86225974,12.54431199,16.62990350,15.32359812,8.85000542,7.89694910,11.67283158,11.65178638,8.68010287,7.84734485,5.59100833,6.98682589,6.51742721,7.67070864,17.41161877,8.20558950,10.24618934,8.13294033,9.15600287,11.63664107,9.45758794,9.11994335,9.74444059,4.85176994,8.18235814,7.11915768,13.50020539,17.56809657,16.90757663,20.09855271,10.89440572,10.04569816,20.47925287,12.82913687,15.11452601,10.15731858,13.79626664,14.75108144,8.58797032,8.08893424,11.57774802,11.73923104,4.34341102,12.34280274,11.94663407,11.88186750,2.72267925,3.99879230,12.59128016,6.69332155,7.22487882,9.13627136,11.03853992,5.22788297,6.75869618,8.48803934,9.23519195,13.44329255,15.39184677,9.33927558,11.65533573,9.69212648
1375,9.29640374,9.04291465,18.73151069,11.58943583,38.17781296,29.91764511,4.30590634,5.20688171,10.69283267,12.12222720,12.28874666,11.94873054,8.20516929,10.60799043,9.66985834,5.37616332,7.66143912,11.96993651,12.07603677,12.93154646,10.03161627,7.22792196,10.96958751,11.63616846,13.47141228,12.79539989,8.61050407,10.93754718,7.55842098,6.98833293,5.62233654,4.46091222,12.78792617,12.57791984,20.84014296,22.93597525,12.81185466,11.94477856,12.17975880,11.17023932,11.79530816,10.48162470,30.66258232,33.63998588,14.09799207,11.36766485,11.67955321,9.27532796,11.13678687,7.46306898,9.46844738,10.04951225,7.15243207,5.60457965,2.91797183,7.95660902,8.22459840,15.17783117,12.68912450,11.94566589,9.05803942,11.94190213,12.39881638,10.85202954,11.87046410,9.37701650,9.76976669,20.21090924,17.76862582,2.75204035,2.77637534,4.18331760,11.30198588,11.88888109,7.00142048,6.35040706,10.12845041,11.05947338,18.93180460,8.80981475,15.07089406,13.66412109,11.48436110,5.94728247,5.94364331,9.61530693,10.95919133,16.21114067,20.81707687,10.61793596,4.08881809,6.08028947,8.05580087,8.72611671,13.16374126,16.24917848,15.30541626,14.67296919,8.41007113,7.70245549,12.87205039,12.32786299,8.79162472,7.86270674,6.18487288,6.84882660,6.52474415,7.44955307,17.31568427,9.09401236,11.20629857,8.54168332,8.40168062,10.65724192,11.05728005,9.35513712,9.71154355,4.19023291,4.16160236,8.61675062,14.79404337,21.81178269,19.47432827,21.33479028,11.26859556,9.75851883,32.00193395,13.87837387,14.84323342,10.94235550,14.68256216,15.17140760,9.26288596,7.31365203,11.76705350,12.13656894,4.23580873,12.12882493,12.09869248,12.01265279,2.63258074,4.61428493,11.87646800,6.77747017,6.94561079,10.35462171,10.28215150,5.11678164,6.94789593,7.87538329,8.88362563,14.36039208,13.12016083,9.55215478,10.00298398,7.96247006
1376,8.90906145,7.95867777,18.41226235,11.65099656,39.74705790,30.83192998,4.78169435,4.68074305,11.50204953,13.79483943,11.56483849,13.09194535,7.93021604,10.43851328,11.92330906,4.18430702,7.85725153,13.93123432,12.29516160,12.49008137,10.15553482,7.43893337,9.88333163,13.66629977,14.70791667,13.71968965,7.59351760,11.11129472,7.60159986,8.58347879,6.17518034,3.84561265,13.65051463,13.61370472,19.25721121,26.53885613,13.12779788,12.37175519,10.74760008,12.23662602,10.88697692,9.45518965,34.03551174,41.42355462,16.76703433,11.37148870,11.26877893,10.28432441,12.02699158,8.18965648,9.76847105,9.72442431,7.67824896,5.93442153,3.35068031,8.34068629,8.38669553,18.35961510,12.75858870,14.14784433,7.95223334,12.68099856,12.82242643,10.85238787,11.93843334,9.35183373,9.87045768,21.75837851,20.33639044,3.15964942,2.89523489,4.28234481,11.56758406,16.14223156,6.73239784,6.40144893,11.29878682,10.75541390,23.61924341,8.68936742,18.45363879,15.39386294,10.83866436,5.89319386,5.02035653,10.04409571,10.12661775,22.03072973,20.72569046,9.93286491,4.66077503,6.00991245,7.92782524,8.11519857,13.93154989,16.29216439,15.98557439,15.09710293,7.73428690,7.21857220,12.57752684,14.42867322,9.23996424,8.41919669,8.30156290,7.36140878,6.07782587,7.39086931,17.47624835,11.64518909,11.98922752,8.51207878,8.79662283,9.54921847,12.60974563,11.13248585,9.89924718,4.75675653,3.53234793,9.06197193,16.97980041,21.06024980,24.25999336,17.69845042,11.08926822,9.45734219,25.33879888,14.00030245,16.45711515,11.66662799,15.01688432,15.47148426,11.39351628,6.82308472,11.50740111,13.31305356,4.77634521,15.48711696,12.91231773,12.48549304,2.26249826,4.09444107,12.68473814,7.65341962,7.02720385,10.95471551,9.36377875,5.77167724,6.91868820,8.55023483,9.06553442,14.41016005,13.34106599,9.72407752,9.97836700,7.09019799
