time,avg_speed_kmh
2015-04-02 00:50:00,26.980983783198155
2015-04-02 01:00:00,26.770703831914336
2015-04-02 01:10:00,26.682992358383427
2015-04-02 01:20:00,26.86549130588853
2015-04-02 01:30:00,26.98388426914289
2015-04-02 01:40:00,27.1432315206563
2015-04-02 01:50:00,27.252401057790077
2015-04-02 02:00:00,27.241278854337544
2015-04-02 02:10:00,27.58620370613049
2015-04-02 02:20:00,27.38316564952227
2015-04-02 02:30:00,26.92391346789711
2015-04-02 02:40:00,27.099896094955458
2015-04-02 02:50:00,26.7480891009065
2015-04-02 03:00:00,26.807569209064894
2015-04-02 03:10:00,27.14341343817751
2015-04-02 03:20:00,26.8930139954864
2015-04-02 03:30:00,26.773824261343155
2015-04-02 03:40:00,27.167281584648055
2015-04-02 03:50:00,26.898578562553595
2015-04-02 04:00:00,27.37668087107636
2015-04-02 04:10:00,27.980647395996105
2015-04-02 04:20:00,26.603578894545308
2015-04-02 04:30:00,26.220295799846813
2015-04-02 04:40:00,25.98538389071454
2015-04-02 04:50:00,25.14520138256804
2015-04-02 05:00:00,25.297034440298884
2015-04-02 05:10:00,25.859092778392917
2015-04-02 05:20:00,26.09273673058479
2015-04-02 05:30:00,26.439765398830705
2015-04-02 05:40:00,26.77283486475556
2015-04-02 05:50:00,26.561331002179504
2015-04-02 06:00:00,26.310439185509193
2015-04-02 06:10:00,26.65020930557707
2015-04-02 06:20:00,26.49099396050563
2015-04-02 06:30:00,25.50326062836742
2015-04-02 06:40:00,24.692003340807698
2015-04-02 06:50:00,23.542951752259704
2015-04-02 07:00:00,22.18528667470705
2015-04-02 07:10:00,20.998043909610285
2015-04-02 07:20:00,20.376959367477745
2015-04-02 07:30:00,19.638592731870297
2015-04-02 07:40:00,18.625519005465407
2015-04-02 07:50:00,17.900916858663162
2015-04-02 08:00:00,17.72968704877257
2015-04-02 08:10:00,18.46496909782785
2015-04-02 08:20:00,19.440484035849547
2015-04-02 08:30:00,19.495701729302947
2015-04-02 08:40:00,18.82256925882498
2015-04-02 08:50:00,18.81630791044096
2015-04-02 09:00:00,19.60357349983049
2015-04-02 09:10:00,20.312118894190064
2015-04-02 09:20:00,20.2108302379607
2015-04-02 09:30:00,19.899670412949842
2015-04-02 09:40:00,20.353475665095104
2015-04-02 09:50:00,21.036892790429768
2015-04-02 10:00:00,21.66424058682149
2015-04-02 10:10:00,21.795536904602532
2015-04-02 10:20:00,21.677637578896846
2015-04-02 10:30:00,21.940248936883535
2015-04-02 10:40:00,21.498084644423486
2015-04-02 10:50:00,20.91936622858919
2015-04-02 11:00:00,21.069058810259293
2015-04-02 11:10:00,21.52420301213202
2015-04-02 11:20:00,21.536599244498685
2015-04-02 11:30:00,21.407630424339903
2015-04-02 11:40:00,21.49857151517971
2015-04-02 11:50:00,21.366302207504376
2015-04-02 12:00:00,21.352916238092842
2015-04-02 12:10:00,21.27065342566327
2015-04-02 12:20:00,21.093300168535997
2015-04-02 12:30:00,21.14569451587816
2015-04-02 12:40:00,21.769438645317067
2015-04-02 12:50:00,21.804102628890814
2015-04-02 13:00:00,21.251424485967526
2015-04-02 13:10:00,21.427801214692863
2015-04-02 13:20:00,21.511840331212554
2015-04-02 13:30:00,21.50887784194648
2015-04-02 13:40:00,21.47499749243929
2015-04-02 13:50:00,21.04290328323262
2015-04-02 14:00:00,20.431663022704576
2015-04-02 14:10:00,20.4378189612237
2015-04-02 14:20:00,20.570058748686954
2015-04-02 14:30:00,20.352353444889076
2015-04-02 14:40:00,20.626214846429054
2015-04-02 14:50:00,21.01074876188087
2015-04-02 15:00:00,20.866781856194176
2015-04-02 15:10:00,20.275548582256544
2015-04-02 15:20:00,19.986883363254968
2015-04-02 15:30:00,20.330789755265016
2015-04-02 15:40:00,20.364020242224967
2015-04-02 15:50:00,19.915082570109718
2015-04-02 16:00:00,19.779217669370208
2015-04-02 16:10:00,20.065043354846285
2015-04-02 16:20:00,20.044219433964408
2015-04-02 16:30:00,19.578864656615504
2015-04-02 16:40:00,19.207737583114532
2015-04-02 16:50:00,18.54246517188921
2015-04-02 17:00:00,18.02595977462166
2015-04-02 17:10:00,18.00079928445176
2015-04-02 17:20:00,18.030878378268522
2015-04-02 17:30:00,18.20563060251929
2015-04-02 17:40:00,18.805285766236
2015-04-02 17:50:00,19.51841659070358
2015-04-02 18:00:00,19.539964684580557
2015-04-02 18:10:00,19.604947305904272
2015-04-02 18:20:00,20.118632187990336
2015-04-02 18:30:00,20.22322545760003
2015-04-02 18:40:00,19.961181563080526
2015-04-02 18:50:00,19.884709770726012
2015-04-02 19:00:00,20.043796404931427
2015-04-02 19:10:00,20.070631214000247
2015-04-02 19:20:00,20.093564205180137
2015-04-02 19:30:00,19.959472547097437
2015-04-02 19:40:00,19.762691445971534
2015-04-02 19:50:00,19.894711195337738
2015-04-02 20:00:00,20.40625482819419
2015-04-02 20:10:00,20.866958895131386
2015-04-02 20:20:00,20.814231902668137
2015-04-02 20:30:00,20.760862375812646
2015-04-02 20:40:00,20.802062393697504
2015-04-02 20:50:00,20.884654594080274
2015-04-02 21:00:00,21.233720794628073
2015-04-02 21:10:00,21.60402530529689
2015-04-02 21:20:00,21.543540141005412
2015-04-02 21:30:00,21.604507843137554
2015-04-02 21:40:00,21.879725819733533
2015-04-02 21:50:00,22.352912587702065
2015-04-02 22:00:00,22.523202641556722
2015-04-02 22:10:00,22.449570640541108
2015-04-02 22:20:00,22.992382376475263
2015-04-02 22:30:00,23.342124146462037
2015-04-02 22:40:00,23.714179509065538
2015-04-02 22:50:00,24.508226502767066
2015-04-02 23:00:00,25.044055993836444
2015-04-02 23:10:00,24.723514977518757
2015-04-02 23:20:00,24.6035346108224
2015-04-02 23:30:00,25.08918005946987
2015-04-02 23:40:00,25.792982825544566
2015-04-02 23:50:00,25.813767804097342
2015-04-03 00:00:00,25.457907751240125
2015-04-03 00:10:00,25.326210982265916
2015-04-03 00:20:00,25.19492262398826
2015-04-03 00:30:00,25.92435947870189
2015-04-03 00:40:00,25.66274822469648
2015-04-03 00:50:00,24.34967435822689
2015-04-03 01:00:00,24.25450397418945
2015-04-03 01:10:00,25.057937395588322
2015-04-03 01:20:00,25.279505934625465
2015-04-03 01:30:00,24.990748982191548
2015-04-03 01:40:00,24.740501992448362
2015-04-03 01:50:00,24.724677465286817
2015-04-03 02:00:00,25.140883830262176
2015-04-03 02:10:00,26.15445993316862
2015-04-03 02:20:00,26.572595903431964
2015-04-03 02:30:00,26.217550352852616
2015-04-03 02:40:00,26.28210434291438
2015-04-03 02:50:00,26.114062393703605
2015-04-03 03:00:00,25.750733183182913
2015-04-03 03:10:00,25.717652709409784
2015-04-03 03:20:00,26.325655207509126
2015-04-03 03:30:00,26.792707611072046
2015-04-03 03:40:00,25.931961679758487
2015-04-03 03:50:00,24.882777383848055
2015-04-03 04:00:00,25.0318932898554
2015-04-03 04:10:00,26.060812261707376
2015-04-03 04:20:00,27.078677928044154
2015-04-03 04:30:00,27.617973220778246
2015-04-03 04:40:00,27.43659880952079
2015-04-03 04:50:00,26.151764528304547
2015-04-03 05:00:00,25.785065977529317
2015-04-03 05:10:00,25.918813488400325
2015-04-03 05:20:00,25.90344239123043
2015-04-03 05:30:00,26.972551642113203
2015-04-03 05:40:00,27.858946913477194
2015-04-03 05:50:00,28.220266777449716
2015-04-03 06:00:00,28.46628218642992
2015-04-03 06:10:00,27.688093444793303
2015-04-03 06:20:00,26.43830175590294
2015-04-03 06:30:00,26.046629706630345
2015-04-03 06:40:00,25.287106085034907
2015-04-03 06:50:00,24.597028746280756
2015-04-03 07:00:00,23.77163423972648
2015-04-03 07:10:00,22.157592342397237
2015-04-03 07:20:00,20.91915282698417
2015-04-03 07:30:00,19.81426546542153
2015-04-03 07:40:00,18.7404936578266
2015-04-03 07:50:00,18.427203042947305
2015-04-03 08:00:00,18.354498019166858
2015-04-03 08:10:00,18.498047925823677
2015-04-03 08:20:00,18.976266786113545
2015-04-03 08:30:00,19.32164291615679
2015-04-03 08:40:00,19.408752930803086
2015-04-03 08:50:00,19.61140950930267
2015-04-03 09:00:00,19.90283848501283
2015-04-03 09:10:00,20.16067943100531
2015-04-03 09:20:00,20.223226705065702
2015-04-03 09:30:00,20.55170315143683
2015-04-03 09:40:00,20.97345865859797
2015-04-03 09:50:00,20.60590905306447
2015-04-03 10:00:00,20.35645727066478
2015-04-03 10:10:00,20.68868353164108
2015-04-03 10:20:00,20.724981582586942
2015-04-03 10:30:00,20.476907218741143
2015-04-03 10:40:00,20.573012514516527
2015-04-03 10:50:00,20.675458864348556
2015-04-03 11:00:00,20.560235893961764
2015-04-03 11:10:00,20.452367350485677
2015-04-03 11:20:00,20.835577945029197
2015-04-03 11:30:00,21.27810384153612
2015-04-03 11:40:00,21.31503704984991
2015-04-03 11:50:00,21.258289106458335
2015-04-03 12:00:00,21.205673154373997
2015-04-03 12:10:00,21.019104804680353
2015-04-03 12:20:00,21.08426660533082
2015-04-03 12:30:00,21.66431060373759
2015-04-03 12:40:00,21.76429579738598
2015-04-03 12:50:00,21.47701010299698
2015-04-03 13:00:00,21.25488211295642
2015-04-03 13:10:00,20.738205970060516
2015-04-03 13:20:00,20.462273767747867
2015-04-03 13:30:00,20.62849800394488
2015-04-03 13:40:00,20.743812509055626
2015-04-03 13:50:00,20.290135445937413
2015-04-03 14:00:00,19.647141803060546
2015-04-03 14:10:00,19.559556959693175
2015-04-03 14:20:00,19.523883272876187
2015-04-03 14:30:00,18.972665549293588
2015-04-03 14:40:00,18.429963091513375
2015-04-03 14:50:00,18.35610602067266
2015-04-03 15:00:00,18.884965166641525
2015-04-03 15:10:00,19.90756010764097
2015-04-03 15:20:00,20.365250006217966
2015-04-03 15:30:00,19.97427572820564
2015-04-03 15:40:00,19.901151961488555
2015-04-03 15:50:00,19.89473244241243
2015-04-03 16:00:00,19.537695432600785
2015-04-03 16:10:00,19.817877434357445
2015-04-03 16:20:00,20.618263304015382
2015-04-03 16:30:00,20.531461180088915
2015-04-03 16:40:00,20.154214609774797
2015-04-03 16:50:00,19.812783082525662
2015-04-03 17:00:00,19.08638389449944
2015-04-03 17:10:00,18.728368765523733
2015-04-03 17:20:00,18.724502115281375
2015-04-03 17:30:00,18.891120805266763
2015-04-03 17:40:00,19.155258698306397
2015-04-03 17:50:00,19.43775068857403
2015-04-03 18:00:00,19.32543571892138
2015-04-03 18:10:00,19.035968125104358
2015-04-03 18:20:00,19.3466653420437
2015-04-03 18:30:00,20.13054622271475
2015-04-03 18:40:00,20.925536193732224
2015-04-03 18:50:00,20.798842791629436
2015-04-03 19:00:00,20.140231504020168
2015-04-03 19:10:00,19.988709285063553
2015-04-03 19:20:00,20.40275445739764
2015-04-03 19:30:00,20.76101201304098
2015-04-03 19:40:00,21.02824360359975
2015-04-03 19:50:00,21.85073788399206
2015-04-03 20:00:00,22.34315483149616
2015-04-03 20:10:00,22.01359454375999
2015-04-03 20:20:00,21.87707833336064
2015-04-03 20:30:00,21.827022382299475
2015-04-03 20:40:00,21.39999966219386
2015-04-03 20:50:00,21.415064166049962
2015-04-03 21:00:00,21.666389518810455
2015-04-03 21:10:00,21.541638243895335
2015-04-03 21:20:00,22.089160779965887
2015-04-03 21:30:00,22.717907688225853
2015-04-03 21:40:00,22.600924609927624
2015-04-03 21:50:00,22.318380939733284
2015-04-03 22:00:00,22.296854005869164
2015-04-03 22:10:00,22.80140820042022
2015-04-03 22:20:00,23.444127607835956
2015-04-03 22:30:00,23.39875898475001
2015-04-03 22:40:00,23.110716573557546
2015-04-03 22:50:00,23.563420064535382
2015-04-03 23:00:00,24.076577148574906
2015-04-03 23:10:00,24.298010253469922
2015-04-03 23:20:00,24.324738426871644
2015-04-03 23:30:00,24.547454608554627
2015-04-03 23:40:00,25.433774797745208
2015-04-03 23:50:00,25.853542760802373
2015-04-04 00:00:00,25.706711150332477
2015-04-04 00:10:00,25.75175082519326
2015-04-04 00:20:00,25.832728387264904
2015-04-04 00:30:00,26.13844755963937
2015-04-04 00:40:00,26.32534233874939
2015-04-04 00:50:00,26.023980977732492
2015-04-04 01:00:00,26.213027245670986
2015-04-04 01:10:00,26.412663348311337
2015-04-04 01:20:00,25.664360215863855
2015-04-04 01:30:00,25.314646912209803
2015-04-04 01:40:00,25.89732421477823
2015-04-04 01:50:00,26.066304662003752
2015-04-04 02:00:00,25.97553342491413
2015-04-04 02:10:00,26.239663708467994
2015-04-04 02:20:00,26.61914790088822
2015-04-04 02:30:00,26.784452227509846
2015-04-04 02:40:00,26.434892559157014
2015-04-04 02:50:00,25.929311079835585
2015-04-04 03:00:00,25.973607718902265
2015-04-04 03:10:00,26.57363534809316
2015-04-04 03:20:00,26.835487914523863
2015-04-04 03:30:00,26.90503832074641
2015-04-04 03:40:00,27.051916613543863
2015-04-04 03:50:00,27.541567991769533
2015-04-04 04:00:00,27.665847980695755
2015-04-04 04:10:00,27.823156171325724
2015-04-04 04:20:00,28.94811744401135
2015-04-04 04:30:00,29.257403578814294
2015-04-04 04:40:00,28.44957276676651
2015-04-04 04:50:00,27.676461768781518
2015-04-04 05:00:00,27.144942000350785
2015-04-04 05:10:00,26.70667881423432
2015-04-04 05:20:00,26.319334251814887
2015-04-04 05:30:00,26.125398536714485
2015-04-04 05:40:00,26.471589216477316
2015-04-04 05:50:00,27.09397753963756
2015-04-04 06:00:00,26.991472848331107
2015-04-04 06:10:00,26.969915218672888
2015-04-04 06:20:00,26.92501121127535
2015-04-04 06:30:00,26.63997128065362
2015-04-04 06:40:00,26.411038403813436
2015-04-04 06:50:00,26.111421748579517
2015-04-04 07:00:00,26.49319295301365
2015-04-04 07:10:00,26.120614957993816
2015-04-04 07:20:00,25.014040490531197
2015-04-04 07:30:00,24.545100445601
2015-04-04 07:40:00,24.122479874540765
2015-04-04 07:50:00,23.33271066455123
2015-04-04 08:00:00,22.80018411701811
2015-04-04 08:10:00,22.433041629801174
2015-04-04 08:20:00,22.05388150234583
2015-04-04 08:30:00,21.843519818947087
2015-04-04 08:40:00,21.510515996152247
2015-04-04 08:50:00,21.540517398069642
2015-04-04 09:00:00,21.931195028370098
2015-04-04 09:10:00,22.094211840059995
2015-04-04 09:20:00,22.0250667558147
2015-04-04 09:30:00,21.800978415798873
2015-04-04 09:40:00,21.594711733480626
2015-04-04 09:50:00,21.483527005759385
2015-04-04 10:00:00,21.65175308201837
2015-04-04 10:10:00,21.776024480220432
2015-04-04 10:20:00,21.795841031492063
2015-04-04 10:30:00,21.968868945810108
2015-04-04 10:40:00,22.460359979305448
2015-04-04 10:50:00,22.451740931623394
2015-04-04 11:00:00,21.948314727766338
2015-04-04 11:10:00,22.121625746187654
2015-04-04 11:20:00,22.095317890156196
2015-04-04 11:30:00,21.65115267414827
2015-04-04 11:40:00,21.52499316931912
2015-04-04 11:50:00,21.914955386964575
2015-04-04 12:00:00,22.182937175710286
2015-04-04 12:10:00,22.11904190427933
2015-04-04 12:20:00,22.338844156553225
2015-04-04 12:30:00,22.598877783569044
2015-04-04 12:40:00,22.66290468754915
2015-04-04 12:50:00,22.55110821942083
2015-04-04 13:00:00,21.988553260689333
2015-04-04 13:10:00,21.425735869632206
2015-04-04 13:20:00,21.69040286725816
2015-04-04 13:30:00,22.183252847539958
2015-04-04 13:40:00,21.956466873286047
2015-04-04 13:50:00,21.523083614697637
2015-04-04 14:00:00,21.497273842322972
2015-04-04 14:10:00,21.51288755455704
2015-04-04 14:20:00,21.31581384250367
2015-04-04 14:30:00,21.3567467122307
2015-04-04 14:40:00,21.806474929833126
2015-04-04 14:50:00,21.977809226734124
2015-04-04 15:00:00,21.921294560737117
2015-04-04 15:10:00,22.387176090967493
2015-04-04 15:20:00,22.44617312767511
2015-04-04 15:30:00,21.778944535865975
2015-04-04 15:40:00,21.696920523222314
2015-04-04 15:50:00,21.88880970381788
2015-04-04 16:00:00,21.69509757239003
2015-04-04 16:10:00,21.84769742479116
2015-04-04 16:20:00,22.246419562551242
2015-04-04 16:30:00,22.621685938440635
2015-04-04 16:40:00,22.393099812720493
2015-04-04 16:50:00,21.851437672269977
2015-04-04 17:00:00,21.72763229177445
2015-04-04 17:10:00,21.53338008827648
2015-04-04 17:20:00,21.357491550284102
2015-04-04 17:30:00,21.5636344068753
2015-04-04 17:40:00,21.64025023088679
2015-04-04 17:50:00,21.522600365107557
2015-04-04 18:00:00,21.456303915711676
2015-04-04 18:10:00,21.27072152128208
2015-04-04 18:20:00,21.404329807235126
2015-04-04 18:30:00,21.657318189306253
2015-04-04 18:40:00,21.90664870838708
2015-04-04 18:50:00,22.379479788834544
2015-04-04 19:00:00,22.43727564692241
2015-04-04 19:10:00,21.895926493071872
2015-04-04 19:20:00,21.7956627245245
2015-04-04 19:30:00,22.155435721636643
2015-04-04 19:40:00,22.304976870525504
2015-04-04 19:50:00,22.33190282324541
2015-04-04 20:00:00,22.52808233941106
2015-04-04 20:10:00,22.48830174931929
2015-04-04 20:20:00,22.381171251476456
2015-04-04 20:30:00,22.859448087591673
2015-04-04 20:40:00,23.3028285579984
2015-04-04 20:50:00,22.840725358286363
2015-04-04 21:00:00,22.198941331193137
2015-04-04 21:10:00,22.163526642885408
2015-04-04 21:20:00,22.49520497273837
2015-04-04 21:30:00,22.757004023723603
2015-04-04 21:40:00,23.122567330875807
2015-04-04 21:50:00,23.47794948332079
2015-04-04 22:00:00,23.72363988060063
2015-04-04 22:10:00,24.18536579943595
2015-04-04 22:20:00,24.65890964471197
2015-04-04 22:30:00,24.536646544888224
2015-04-04 22:40:00,24.355567629317516
2015-04-04 22:50:00,25.084920309809313
2015-04-04 23:00:00,25.1790546083266
2015-04-04 23:10:00,24.758068657857272
2015-04-04 23:20:00,24.721150529542133
2015-04-04 23:30:00,24.95535931293324
2015-04-04 23:40:00,25.48127364924044
2015-04-04 23:50:00,26.247771214747665
2015-04-05 00:00:00,26.476848611206286
2015-04-05 00:10:00,26.008564258972836
2015-04-05 00:20:00,25.885822912345205
2015-04-05 00:30:00,26.550364713043457
2015-04-05 00:40:00,26.859226361659505
2015-04-05 00:50:00,27.163536463268102
2015-04-05 01:00:00,27.676036716907767
2015-04-05 01:10:00,27.55819013458335
2015-04-05 01:20:00,27.61833227076015
2015-04-05 01:30:00,26.959499184034012
2015-04-05 01:40:00,26.606480271542548
2015-04-05 01:50:00,27.542343320074178
2015-04-05 02:00:00,28.47427638273475
2015-04-05 02:10:00,28.981181848820004
2015-04-05 02:20:00,28.831055679041892
2015-04-05 02:30:00,28.821686718772664
2015-04-05 02:40:00,28.608620732449324
2015-04-05 02:50:00,28.07712886743431
2015-04-05 03:00:00,27.75677717412791
2015-04-05 03:10:00,27.6789747270086
2015-04-05 03:20:00,28.229635821256906
2015-04-05 03:30:00,28.591150185060904
2015-04-05 03:40:00,28.641569038986663
2015-04-05 03:50:00,29.064619512263132
2015-04-05 04:00:00,29.010678968642313
2015-04-05 04:10:00,28.761466563201093
2015-04-05 04:20:00,28.429404266980338
2015-04-05 04:30:00,27.818716287080644
2015-04-05 04:40:00,27.51278106689648
2015-04-05 04:50:00,26.608810142693564
2015-04-05 05:00:00,25.412378926218153
2015-04-05 05:10:00,24.862567846433837
2015-04-05 05:20:00,24.65105068653296
2015-04-05 05:30:00,24.863589244666134
2015-04-05 05:40:00,24.912667354719627
2015-04-05 05:50:00,24.694288162488267
2015-04-05 06:00:00,24.721327126722134
2015-04-05 06:10:00,25.025839144570792
2015-04-05 06:20:00,25.57973940788084
2015-04-05 06:30:00,25.79342659023826
2015-04-05 06:40:00,26.021329369706756
2015-04-05 06:50:00,25.92651991986662
2015-04-05 07:00:00,25.629689929073457
2015-04-05 07:10:00,26.20977800686352
2015-04-05 07:20:00,26.452280790424282
2015-04-05 07:30:00,25.660450655874026
2015-04-05 07:40:00,24.707044255509782
2015-04-05 07:50:00,24.243338320786954
2015-04-05 08:00:00,24.114243346924876
2015-04-05 08:10:00,23.99025469807366
2015-04-05 08:20:00,24.070207671036115
2015-04-05 08:30:00,23.845416517374634
2015-04-05 08:40:00,23.78016494434154
2015-04-05 08:50:00,24.540737009540223
2015-04-05 09:00:00,24.731799905276915
2015-04-05 09:10:00,23.83915414093366
2015-04-05 09:20:00,23.515471384985222
2015-04-05 09:30:00,23.284822194821672
2015-04-05 09:40:00,23.233462757270274
2015-04-05 09:50:00,23.416145744647018
2015-04-05 10:00:00,23.242010895049102
2015-04-05 10:10:00,22.978885534989907
2015-04-05 10:20:00,22.97514117890946
2015-04-05 10:30:00,23.534637116318184
2015-04-05 10:40:00,23.932829902143094
2015-04-05 10:50:00,24.026369348716234
2015-04-05 11:00:00,23.586970811852773
2015-04-05 11:10:00,23.482687350671203
2015-04-05 11:20:00,23.87826592342246
2015-04-05 11:30:00,23.833959726998586
2015-04-05 11:40:00,24.024127926045455
2015-04-05 11:50:00,24.049567966397692
2015-04-05 12:00:00,23.49738376776702
2015-04-05 12:10:00,23.54134465513707
2015-04-05 12:20:00,23.555193274886868
2015-04-05 12:30:00,23.196885875090338
2015-04-05 12:40:00,23.26143172122632
2015-04-05 12:50:00,23.507003203483027
2015-04-05 13:00:00,23.86581641285785
2015-04-05 13:10:00,23.880236005276476
2015-04-05 13:20:00,23.40227588750278
2015-04-05 13:30:00,23.10954080421682
2015-04-05 13:40:00,22.603402351078948
2015-04-05 13:50:00,22.218670213492697
2015-04-05 14:00:00,22.433049291334207
2015-04-05 14:10:00,22.995157992730245
2015-04-05 14:20:00,23.4631596157405
2015-04-05 14:30:00,23.40756488547339
2015-04-05 14:40:00,23.125905097383974
