s,t,expected s-t distance,standard deviation of s-t distance,s,t,entropy,frequency of mode
9,24,18.29427636324068,3.779828073048493,9,24,0.0021691886415661126,0.9997685185185186
9,25,73.48576821632406,9.64102076525071,9,25,1.1800963985033555,0.5078703703703704
9,26,35.00913377132875,5.350344230444588,9,26,0.031039529922094054,0.9956018518518519
9,27,81.26153439961347,12.027291139185422,9,27,0.16601100028394614,0.9719907407407408
9,28,24.057255618733787,4.141612750129789,9,28,0.006186503651555,0.9993055555555556
9,29,28.743009716006977,4.474577868347626,9,29,1.0947576347931594,0.3696759259259259
9,30,88.82969542712019,11.152452073027423,9,30,0.03446647628760789,0.9956018518518519
9,31,92.35488040419234,11.594829701233087,9,31,0.7190392574608893,0.756712962962963
9,32,64.65365007054673,9.518275647718099,9,32,0.9969926207110339,0.5770833333333333
9,33,21.86934313816662,4.285911087438221,9,33,0.07867299865561847,0.9881944444444445
9,34,34.20110922068044,5.249347244605368,9,34,1.0947576347931594,0.3696759259259259
9,35,35.76452964220601,5.175930905627781,9,35,0.5452332206726401,0.767824074074074
9,36,28.091994503703734,5.329567439365417,9,36,0.12383520437184826,0.9787037037037037
9,37,42.52773605806256,5.852972563771005,9,37,0.9750269907987075,0.5784722222222223
9,38,36.75374506398379,5.6182756378429595,9,38,0.18125616290642066,0.9592592592592593
9,39,96.7766193606622,14.244968721560555,9,39,1.143284125188441,0.5618055555555556
9,40,52.88890870283333,7.489895251046829,9,40,0.9750269907987075,0.5784722222222223
9,41,38.30877319430774,6.143267234349034,9,41,0.25779424340522283,0.9372685185185186
9,42,45.71078048279384,6.121480263937862,9,42,0.5963821198507754,0.7625
9,43,38.85727684978478,7.517604742408768,9,43,0.12383520437184826,0.9787037037037037
9,44,54.05101604493296,7.321956500393973,9,44,1.014499219401693,0.5745370370370371
9,45,82.05173771755572,11.795631093105712,9,45,1.143284125188441,0.5618055555555556
9,46,48.7198267292522,7.71984463063773,9,46,0.25779424340522283,0.9372685185185186
9,47,63.683677263844906,8.576327114767851,9,47,0.9803911804943564,0.5777777777777777
9,48,50.60417854904857,6.779848108486422,9,48,0.9795955346022653,0.4537037037037037
9,49,71.24688138462966,10.013184610058362,9,49,1.0089961043951752,0.5756944444444444
9,50,75.76815521683564,10.39096684772978,9,50,1.0089961043951752,0.5756944444444444
9,51,67.65354324148836,8.924824091408293,9,51,1.1221565956407362,0.5664351851851852
9,52,76.29936144094455,10.73541014152741,9,52,1.0367233319067333,0.5738425925925926
9,53,60.40113170319449,8.107059548311575,9,53,1.5811931351095403,0.3597222222222222
9,54,71.56921169655315,9.360995384034497,9,54,1.884535120515873,0.30671296296296297
9,55,59.13364754993973,8.141777141385226,9,55,0.9795955346022653,0.4537037037037037
9,56,70.61589994223853,9.313149457000458,9,56,1.8851579179297895,0.33402777777777776
9,57,96.03327311106932,13.525392196740558,9,57,1.143284125188441,0.5618055555555556
9,58,125.80879434089366,17.947348745034883,9,58,1.8218962519183708,0.42083333333333334
9,59,71.67983661671303,10.249075968372525,9,59,1.5811931351095403,0.3597222222222222
9,60,85.1362182401411,10.858310557294262,9,60,2.0503983829467676,0.28541666666666665
9,61,87.27473363858091,12.429249683816014,9,61,1.8851579179297895,0.33402777777777776
9,62,88.0487159492175,12.176875059316254,9,62,1.8218962519183708,0.42083333333333334
9,63,100.27028534105786,14.09993876589477,9,63,1.8218962519183708,0.42083333333333334
9,64,96.26876226873135,13.464455691511883,9,64,1.8218962519183708,0.42083333333333334
9,65,107.91316556332195,14.604043197331276,9,65,1.8218962519183708,0.42083333333333334
9,66,133.7379551106388,24.002709210152897,9,66,1.8218962519183708,0.42083333333333334
10,0,11.501688622548597,1.4032213911303522,10,0,-0.0,1.0
10,1,inf,,10,1,-0.0,1.0
10,2,46.05489214396999,7.586626483387682,10,2,0.08758318293036699,0.9826388888888888
10,3,72.24830376455543,9.226279298252551,10,3,0.5561835148125577,0.7810185185185186
10,4,35.478739216567185,5.6409661681217464,10,4,-0.0,1.0
10,5,76.02809089157412,10.042709764409308,10,5,0.5598049024018398,0.7810185185185186
10,6,inf,,10,6,-0.0,1.0
10,7,78.31063148193982,10.194994722945985,10,7,0.5723202517139355,0.7798611111111111
10,8,29.83883394008325,7.331171292815064,10,8,-0.0,1.0
10,9,66.4431661962131,8.821214279936946,10,9,0.5561835148125577,0.7810185185185186
10,10,0.0,0.0,10,10,-0.0,1.0
10,11,52.38848359169209,7.639560579037015,10,11,0.3389372451514587,0.8960648148148148
10,12,27.98572913366901,4.890644524015338,10,12,-0.0,1.0
10,13,inf,,10,13,-0.0,1.0
10,14,8.175118991465277,1.7876505439728174,10,14,-0.0,1.0
10,15,53.79755659011802,7.137821014607264,10,15,0.5509112244639218,0.7814814814814814
10,16,10.58689736697223,1.501145732136537,10,16,-0.0,1.0
10,17,84.5914313750694,10.614078075258897,10,17,1.3284807957263627,0.4162037037037037
10,18,15.845981171020844,2.8607859307871237,10,18,-0.0,1.0
10,19,43.39302017537722,6.446290180116897,10,19,0.0021691886415661126,0.9997685185185186
10,20,76.54486085039346,9.54040861163926,10,20,0.6693162285178402,0.767824074074074
10,21,38.76603438227557,6.064517183298629,10,21,0.0021691886415661126,0.9997685185185186
10,22,79.69153960522192,9.75122540232523,10,22,0.6693162285178402,0.767824074074074
10,23,67.15568063487478,7.832052775512762,10,23,0.9993981384836712,0.5037037037037037
10,24,56.81826804090049,6.977056580274504,10,24,0.8994581925272062,0.6643518518518519
10,25,23.75150127736109,3.7910759781511545,10,25,-0.0,1.0
10,26,47.29329232376613,6.7874368829915195,10,26,0.02977833820046416,0.9958333333333333
10,27,28.469253692946733,5.29356823581359,10,27,0.25421153927637286,0.9356481481481481
10,28,60.77073135058796,7.420662084316789,10,28,0.9993981384836712,0.5037037037037037
10,29,89.26979806897928,9.999556847667252,10,29,1.4899334386188463,0.575
10,30,19.05757372994904,2.2506721865404766,10,30,-0.0,1.0
10,31,23.29581292088889,3.206555177103635,10,31,0.23629183010932076,0.9365740740740741
10,32,36.563139506451336,5.847254171080463,10,32,0.0021691886415661126,0.9997685185185186
10,33,80.17246344894689,8.823601053931263,10,33,1.2028789780311153,0.6236111111111111
10,34,94.72789757365271,10.695562377312411,10,34,1.4899334386188463,0.575
10,35,48.61071947560422,6.852302450224505,10,35,0.029735286559238017,0.9956018518518519
10,36,86.49692692378667,9.976602158019288,10,36,1.2080438136038716,0.6231481481481481
10,37,54.80490916858325,7.314683729700737,10,37,0.9192287702927547,0.6219907407407408
10,38,70.89436494568734,8.181411759708427,10,38,0.9752473759954916,0.6752314814814815
10,39,79.75700003569456,11.822740770835777,10,39,0.09805712680063995,0.98125
10,40,49.064863824164426,7.449768604029074,10,40,0.07349261238414403,0.9877314814814815
10,41,81.73652391458565,9.278435044834646,10,41,0.9935622468052395,0.6731481481481482
10,42,58.58661834847684,7.751320267162128,10,42,0.049352459168815616,0.993287037037037
10,43,97.26220926986814,11.772358305028764,10,43,1.2080438136038716,0.6231481481481481
10,44,66.15625424576852,8.744552396934427,10,44,1.0976019782538302,0.5877314814814815
10,45,65.03211839258822,9.423210145973536,10,45,0.09805712680063995,0.98125
10,46,92.14757744952988,10.835568671878919,10,46,0.9935622468052395,0.6731481481481482
10,47,59.85963238517607,8.637435193996208,10,47,0.07922851681266488,0.987037037037037
10,48,65.38680236338205,8.959567477012502,10,48,0.049352459168815616,0.993287037037037
10,49,67.00147026579138,9.583203665627384,10,49,0.35030381741880096,0.8979166666666667
10,50,71.5227440979978,9.943611874253401,10,50,0.35030381741880096,0.8979166666666667
10,51,63.986775372865885,9.114249095287505,10,51,0.08974298366527932,0.9863425925925926
10,52,68.96336363266445,9.750230590919253,10,52,0.65278041587046,0.6587962962962963
10,53,74.1733041277085,10.00895770446297,10,53,1.324686433728612,0.4710648148148148
10,54,69.94666432380072,9.64004214908238,10,54,0.14678925048674699,0.9761574074074074
10,55,73.91627136427333,10.183691370954168,10,55,0.049352459168815616,0.993287037037037
10,56,72.14132088396063,9.887491582045923,10,56,0.24713660263311055,0.9527777777777777
10,57,79.01365378610184,11.27736870889711,10,57,0.09805712680063995,0.98125
10,58,119.79924347481013,17.413504736997325,10,58,0.867448146350278,0.6206018518518519
10,59,85.45200904122659,12.039137644051273,10,59,1.324686433728612,0.4710648148148148
10,60,82.66171968194911,10.95899963591236,10,60,0.7485564804009073,0.7476851851851852
10,61,88.80015458030326,12.862877867340012,10,61,0.24713660263311055,0.9527777777777777
10,62,82.03916508313463,11.61210141614942,10,62,0.867448146350278,0.6206018518518519
10,63,94.26073447497427,13.640662705865099,10,63,0.867448146350278,0.6206018518518519
10,64,90.25921140264846,12.893457511470574,10,64,0.867448146350278,0.6206018518518519
10,65,101.90361469723844,14.148143685643673,10,65,0.867448146350278,0.6206018518518519
10,66,127.7284042445553,23.502125333778974,10,66,0.867448146350278,0.6206018518518519
11,0,75.78549011286579,9.182815364647041,11,0,0.032728967872544736,0.9956018518518519
11,1,inf,,11,1,-0.0,1.0
11,2,7.863488648094925,1.9299282201099865,11,2,-0.0,1.0
11,3,24.898660737148237,4.568519480623847,11,3,-0.0,1.0
11,4,39.18385034135177,5.094669127305657,11,4,-0.0,1.0
11,5,28.68141440740975,5.5706647536035225,11,5,0.0021691886415661126,0.9997685185185186
11,6,inf,,11,6,-0.0,1.0
11,7,30.972481047099564,5.735964282748648,11,7,0.007913507739646365,0.9990740740740741
11,8,94.12145447266906,12.713784727309305,11,8,0.03330813734423246,0.9956018518518519
11,9,19.093523168805543,4.097654690251006,11,9,-0.0,1.0
11,10,64.28380149031726,9.043190327476497,11,10,0.032728967872544736,0.9956018518518519
11,11,0.0,0.0,11,11,-0.0,1.0
11,12,31.690840258453687,4.247478146350832,11,12,-0.0,1.0
11,13,inf,,11,13,-0.0,1.0
11,14,55.277784668810305,8.02831689469837,11,14,0.032728967872544736,0.9956018518518519
11,15,6.445802647678261,1.4775002082374873,11,15,-0.0,1.0
11,16,74.86951789955809,9.812732154394132,11,16,0.03330813734423246,0.9956018518518519
11,17,37.3121861776296,5.973308537818303,11,17,0.6988991112162918,0.5270833333333333
11,18,62.804166536715194,8.7841269493593,11,18,0.14374937187015435,0.975
11,19,15.29634684907639,2.265695811800698,11,19,-0.0,1.0
11,20,29.28862561673152,5.053664270226046,11,20,0.05766788933321316,0.9909722222222223
11,21,20.993029377004596,3.015469859779105,11,21,-0.0,1.0
11,22,32.43530437156021,5.271686801799004,11,22,0.05766788933321316,0.9909722222222223
11,23,24.95103956919444,3.3399613874765217,11,23,0.0040174222145676316,0.999537037037037
11,24,12.802333706958354,2.1898056130032963,11,24,0.0021691886415661126,0.9997685185185186
11,25,67.99626705173817,8.611506110748307,11,25,1.177069855160215,0.5078703703703704
11,26,29.517363672474573,3.9895905385495007,11,26,0.028871307913804854,0.9958333333333333
11,27,75.7720332350276,11.309114529503175,11,27,0.16414973837602387,0.9719907407407408
11,28,18.56609028490745,2.7156035359452475,11,28,0.0040174222145676316,0.999537037037037
11,29,46.758938998826345,6.665785537506068,11,29,1.3640501558597957,0.32013888888888886
11,30,83.34019426253442,10.402005579388595,11,30,0.03330813734423246,0.9956018518518519
11,31,86.86537923960643,10.842651219005287,11,31,0.7181552100049243,0.756712962962963
11,32,59.16414890596067,8.199099843952794,11,32,0.9937349000387989,0.5770833333333333
11,33,38.770760070011534,5.3656750531930815,11,33,0.6970975906581609,0.5055555555555555
11,34,52.21703850350013,7.38888003173867,11,34,1.3640501558597957,0.32013888888888886
11,35,30.275028477620285,3.689000264325625,11,35,0.5418921994063981,0.767824074074074
11,36,45.09286435736359,6.677033357434668,11,36,0.7085337277572389,0.5046296296296297
11,37,37.03823489347695,4.448569862030131,11,37,0.9717670629080739,0.5784722222222223
11,38,31.508772676078713,4.997334484023755,11,38,0.07273785580280635,0.9886574074074074
11,39,91.29421203614817,13.11133907160631,11,39,1.1339750631541854,0.5622685185185186
11,40,47.399407538247615,6.174820009108812,11,40,0.9717670629080739,0.5784722222222223
11,41,42.18790313084261,5.684883489713098,11,41,0.14179861036712788,0.9712962962962963
11,42,40.26127365683799,4.80962708194617,11,42,0.5452332206726401,0.767824074074074
11,43,55.85814670344434,8.767300068557951,11,43,0.7085337277572389,0.5046296296296297
11,44,48.586684214368006,6.0970174060474545,11,44,0.9863086140273539,0.5770833333333333
11,45,76.56933039304192,10.623864127998695,11,45,1.1339750631541854,0.5622685185185186
11,46,52.59895666578705,7.270755425744349,11,46,0.14179861036712788,0.9712962962962963
11,47,58.19417609925943,7.384408060257639,11,47,0.9771312526037228,0.5777777777777777
11,48,47.00104524556487,6.01944269977402,11,48,0.6051945898075727,0.7601851851851852
11,49,65.75797862317357,8.811072984936477,11,49,1.0038700011776645,0.5756944444444444
11,50,70.2792524553798,9.182611558171235,11,50,1.0038700011776645,0.5756944444444444
11,51,62.26695675854156,7.859522430538965,11,51,1.0598440821180768,0.5729166666666666
11,52,70.81921710270592,9.552923237587164,11,52,1.0271524292450114,0.5743055555555555
11,53,56.306658849303126,7.262619300168247,11,53,1.479349367058118,0.40347222222222223
11,54,66.976581598257,8.466971026996134,11,54,1.8336816015533763,0.36342592592592593
11,55,55.53051424645606,7.392793949824288,11,55,0.6051945898075727,0.7601851851851852
11,56,66.40826706357637,8.466595934442939,11,56,1.8715386817322408,0.3277777777777778
11,57,90.55086578655545,12.386844072872027,11,57,1.1339750631541854,0.5622685185185186
11,58,120.75758094790031,17.038250576280635,11,58,1.7490505272549441,0.44930555555555557
11,59,67.58536376282193,9.393364637357704,11,59,1.479349367058118,0.40347222222222223
11,60,80.52603493738442,9.950506199574857,11,60,2.020677430768224,0.3386574074074074
11,61,83.06710075991894,11.56375046580712,11,61,1.8715386817322408,0.3277777777777778
11,62,82.99750255622423,11.20018024974515,11,62,1.7490505272549441,0.44930555555555557
11,63,95.21907194806467,13.171066563105072,11,63,1.7490505272549441,0.44930555555555557
11,64,91.21754887573825,12.492033295959931,11,64,1.7490505272549441,0.44930555555555557
11,65,102.86195217032885,13.674406351022599,11,65,1.7490505272549441,0.44930555555555557
11,66,128.68674171764644,23.229639847681895,11,66,1.7490505272549441,0.44930555555555557
12,0,44.14709727452773,6.922786450338594,12,0,0.014726307184632166,0.9981481481481481
12,1,inf,,12,1,-0.0,1.0
12,2,18.069163010300922,5.270856716810068,12,2,0.08758318293036699,0.9826388888888888
12,3,44.262574630886405,6.224963701432195,12,3,0.5561835148125577,0.7810185185185186
12,4,7.493010082898142,1.3564907306074199,12,4,-0.0,1.0
12,5,48.042361757905155,7.1332026165448,12,5,0.5598049024018398,0.7810185185185186
12,6,inf,,12,6,-0.0,1.0
12,7,50.32490234827084,7.279745037826889,12,7,0.5723202517139355,0.7798611111111111
12,8,62.48306163433089,10.780814260974452,12,8,0.015305476656319882,0.9981481481481481
12,9,38.45743706254385,5.7829909492249305,12,9,0.5561835148125577,0.7810185185185186
12,10,32.64540865197912,6.665589113586419,12,10,0.014726307184632166,0.9981481481481481
12,11,24.402754458023075,4.723953211274548,12,11,0.3389372451514587,0.8960648148148148
12,12,0.0,0.0,12,12,-0.0,1.0
12,13,inf,,12,13,-0.0,1.0
12,14,23.6393918304722,5.632293593243213,12,14,0.014726307184632166,0.9981481481481481
12,15,25.81182745644908,3.6677006982028986,12,15,0.5509112244639218,0.7814814814814814
12,16,43.2311250612201,7.317672255512948,12,16,0.015305476656319882,0.9981481481481481
12,17,56.60570224140044,7.518660146361376,12,17,1.3284807957263627,0.4162037037037037
12,18,31.274612434236108,6.294240099161012,12,18,0.02375009523896812,0.9967592592592592
12,19,15.407530797381956,2.577056030153815,12,19,-0.0,1.0
12,20,48.55913602690036,6.487927668944156,12,20,0.6685194618982399,0.767824074074074
12,21,10.780545004280075,2.113267730069239,12,21,-0.0,1.0
12,22,51.70581478172929,6.707617227071244,12,22,0.6685194618982399,0.767824074074074
12,23,39.18291644775466,4.338423595024913,12,23,0.9816420888724456,0.50625
12,24,28.835273912178344,3.6801255384096083,12,24,0.8964735922505687,0.6643518518518519
12,25,39.1020631502476,6.804585199105363,12,25,0.06303279774792794,0.9898148148148148
12,26,19.316685614296336,3.243660832154251,12,26,0.014943216068960777,0.9979166666666667
12,27,44.24186175426872,8.942910099451261,12,27,0.04555081728293336,0.9935185185185185
12,28,32.79796716346762,3.835669458487291,12,28,0.9816420888724456,0.50625
12,29,61.29640769196523,6.761683537707646,12,29,1.4690554011185213,0.5766203703703704
12,30,51.70180142419676,7.861906005708852,12,30,0.015305476656319882,0.9981481481481481
12,31,55.26822547972913,8.28376282835311,12,31,0.6713304170358606,0.7611111111111111
12,32,47.83277641468058,7.220045750524989,12,32,1.005884184743542,0.49050925925925926
12,33,52.20237333375696,5.561205416489385,12,33,1.1785963966035498,0.6259259259259259
12,34,66.75450719663888,7.47154979123512,12,34,1.4690554011185213,0.5766203703703704
12,35,20.640437472557846,3.1907925574055858,12,35,0.0040174222145676316,0.999537037037037
12,36,58.5268368085972,6.788417821831201,12,36,1.1837663649054386,0.625462962962963
12,37,27.29240968139118,3.8652785108619963,12,37,0.5794462894457961,0.7337962962962963
12,38,42.927098191407396,5.06024374444641,12,38,0.9462045222812925,0.6780092592592593
12,39,81.41112862823849,12.652823658896128,12,39,0.8332401629438996,0.6956018518518519
12,40,37.65358232616195,5.605434977617986,12,40,0.5794462894457961,0.7337962962962963
12,41,53.76925716030564,6.178078753807996,12,41,0.9645301679642899,0.6759259259259259
12,42,30.62357349267128,4.365460766254262,12,42,0.010525772841444644,0.9986111111111111
12,43,69.29211915467815,8.753345524217496,12,43,1.1837663649054386,0.625462962962963
12,44,38.8408590022826,5.576973186561602,12,44,0.5940019458430437,0.732175925925926
12,45,66.68624698513183,10.100933798451234,12,45,0.8332401629438996,0.6956018518518519
12,46,64.1803106952501,7.81002750603463,12,46,0.9645301679642899,0.6759259259259259
12,47,48.44835088717365,6.840529365429039,12,47,0.5849757347532563,0.7331018518518518
12,48,37.423757507576326,5.768484845658715,12,48,0.010525772841444644,0.9986111111111111
12,49,56.00597060659255,8.251447884788188,12,49,0.6124192190814036,0.7305555555555555
12,50,60.527244438798625,8.62525300251215,12,50,0.6124192190814036,0.7305555555555555
12,51,52.52272195098846,7.3267195750892595,12,51,0.6638602121817806,0.7240740740740741
12,52,61.05161337970603,9.001442393011683,12,52,0.6486698405382155,0.7261574074074074
12,53,46.62340473955537,6.773771636750853,12,53,0.9972179223339822,0.5152777777777777
12,54,57.256001812708355,7.935207789947796,12,54,1.4031971247956392,0.45532407407407405
12,55,45.95322650846763,7.14609020572275,12,55,0.010525772841444644,0.9986111111111111
12,56,56.71188333344453,7.963786417373974,12,56,1.4149704460956412,0.41458333333333336
12,57,80.66778237864555,11.920928405156728,12,57,0.8332401629438996,0.6956018518518519
12,58,111.0190275816114,16.536673938884732,12,58,1.3524867119795219,0.5636574074074074
12,59,57.90210965307416,8.917237930800251,12,59,0.9972179223339822,0.5152777777777777
12,60,70.80365882594678,9.417691368737563,12,60,1.5970868993834306,0.42291666666666666
12,61,73.37071702978703,11.077588865143106,12,61,1.4149704460956412,0.41458333333333336
12,62,73.25894918993502,10.630270011244754,12,62,1.3524867119795219,0.5636574074074074
12,63,85.48051858177519,12.664183129643368,12,63,1.3524867119795219,0.5636574074074074
12,64,81.47899550944935,11.931467510911085,12,64,1.3524867119795219,0.5636574074074074
12,65,93.12339880403928,13.17935587159933,12,65,1.3524867119795219,0.5636574074074074
12,66,118.94818835135689,22.75195505713181,12,66,1.3524867119795219,0.5636574074074074
13,0,109.77882530605342,12.844339503121574,13,0,0.72640176448914,0.5537037037037037
13,1,inf,,13,1,-0.0,1.0
13,2,54.05656398354178,8.719968793483075,13,2,0.6865946832559666,0.5571759259259259
13,3,34.319047392386516,5.138660284037376,13,3,0.6865946832559666,0.5571759259259259
13,4,73.18592353536343,9.719011797053732,13,4,0.6939134028571942,0.5564814814814815
13,5,20.907225341254676,3.771707413226018,13,5,-0.0,1.0
13,6,15.098087772018527,12.844953749021789,13,6,-0.0,1.0
13,7,17.663072563210694,3.4252926151057124,13,7,-0.0,1.0
13,8,128.11478966585642,16.102429326885613,13,8,0.7268437882171225,0.5537037037037037
13,9,28.513909824044035,4.562246370839164,13,9,0.6865946832559666,0.5571759259259259
13,10,98.27713668350452,12.937261443918041,13,10,0.72640176448914,0.5537037037037037
13,11,46.193075335446686,7.610782604408369,13,11,0.6865946832559666,0.5571759259259259
13,12,65.69291345246536,8.916456517237874,13,12,0.6939134028571942,0.5564814814814815
13,13,0.0,0.0,13,13,-0.0,1.0
13,14,89.27111986199749,12.0744137685447,13,14,0.72640176448914,0.5537037037037037
13,15,40.45165512800471,6.802325459847494,13,15,0.6865946832559666,0.5571759259259259
13,16,108.86285309274531,13.752423603732414,13,16,0.7268437882171225,0.5537037037037037
13,17,10.123802992319481,2.3619761713281764,13,17,-0.0,1.0
13,18,96.79442223043738,12.91982778468866,13,18,0.8427299109779985,0.5400462962962963
13,19,49.30163236029174,7.115066633600018,13,19,0.6886284630433621,0.5569444444444445
13,20,19.511607074844893,3.563603293240274,13,20,-0.0,1.0
13,21,54.99510257101623,7.761692489963248,13,21,0.6939134028571942,0.5564814814814815
13,22,22.658285829673556,3.881181017560872,13,22,-0.0,1.0
13,23,58.92590775640047,8.040517683175425,13,23,0.7276416804450065,0.5534722222222223
13,24,46.804465002266255,7.240353595501841,13,24,0.6943023123000429,0.5567129629629629
13,25,101.9666673554398,13.279060963509192,13,25,1.901073125617771,0.28078703703703706
13,26,63.51492830300217,8.45745659799257,13,26,0.7229431711115878,0.5548611111111111
13,27,109.76228892875051,15.145078572441928,13,27,0.8630066845164756,0.537962962962963
13,28,52.540958472113424,7.561556765596342,13,28,0.7276416804450065,0.5534722222222223
13,29,21.15496705700695,3.94348586452909,13,29,-0.0,1.0
13,30,117.33352945572203,14.374747369034372,13,30,0.7268437882171225,0.5537037037037037
13,31,120.85616084156459,14.83513697280603,13,31,1.4118957143740711,0.42060185185185184
13,32,93.1109956812987,13.034439506158472,13,32,1.7414257835248197,0.3127314814814815
13,33,31.10869984156717,5.409907293708184,13,33,0.08851588060567421,0.9824074074074074
13,34,26.613066561680537,4.686356445132243,13,34,-0.0,1.0
13,35,64.21831988451856,8.657887946467236,13,35,1.287396024749874,0.41689814814814813
13,36,35.11650037643988,6.2587897692195575,13,36,0.6465826201720692,0.6513888888888889
13,37,70.98508166881473,9.396849846945853,13,37,1.7195646739681794,0.3138888888888889
13,38,56.02020256243515,8.184342386845785,13,38,0.8273307496042399,0.6275462962962963
13,39,124.95422983460885,17.857772889547032,13,39,1.9666466390670188,0.2912037037037037
13,40,81.34625431358545,11.076804716888162,13,40,1.7195646739681794,0.3138888888888889
13,41,45.64817888914812,7.369662751577118,13,41,0.6583003868323613,0.6509259259259259
13,42,67.11965909956261,8.85303855743254,13,42,1.0522750665416842,0.5888888888888889
13,43,45.88178272252077,8.251383018319414,13,43,0.6465826201720692,0.6513888888888889
13,44,79.01615899392114,10.911987307997645,13,44,1.6885771959326503,0.4173611111111111
13,45,110.22934819150235,15.385359661283672,13,45,1.9666466390670188,0.2912037037037037
13,46,56.05923242409251,8.948387948526443,13,46,0.6583003868323613,0.6509259259259259
13,47,92.14102287459727,12.131295434202203,13,47,1.7245039622796103,0.31319444444444444
13,48,60.57515482109961,8.229540074712315,13,48,0.7254205477840178,0.6430555555555556
13,49,99.63284805624085,13.500372653327581,13,49,1.769858205658078,0.3104166666666667
13,50,104.15412188844695,13.885722824289855,13,50,1.769858205658078,0.3104166666666667
13,51,90.08587835147675,12.065118319483508,13,51,1.4399831866256119,0.5125
13,52,104.44739793942158,14.23940307482798,13,52,1.8646965998146707,0.2967592592592593
13,53,71.40907053671084,9.612204619753497,13,53,0.7747219295847724,0.6398148148148148
13,54,84.39239152946527,11.278379705825136,13,54,0.8393669281921983,0.6333333333333333
13,55,69.10462382199081,9.394771843622431,13,55,0.7254205477840178,0.6430555555555556
13,56,81.95573074094669,10.919452373558645,13,56,0.7887875371011088,0.6391203703703704
13,57,124.21088358501646,17.08230834646138,13,57,1.9666466390670188,0.2912037037037037
13,58,142.30833709576376,19.54251905095623,13,58,1.0737354228696476,0.6011574074074074
13,59,82.68777545022928,11.618830613591703,13,59,0.7747219295847724,0.6398148148148148
13,60,98.11491972683349,12.7002026067907,13,60,0.8705235305573706,0.631712962962963
13,61,98.61456443728952,13.905235907887576,13,61,0.7887875371011088,0.6391203703703704
13,62,104.54825870408781,13.874320034710198,13,62,1.0737354228696476,0.6011574074074074
13,63,116.76982809592816,15.837134896526434,13,63,1.0737354228696476,0.6011574074074074
13,64,112.76830502360167,15.013123059641883,13,64,1.0737354228696476,0.6011574074074074
13,65,124.41270831819213,16.318798820719394,13,65,1.0737354228696476,0.6011574074074074
13,66,150.2374978655091,25.678243691027934,13,66,1.0737354228696476,0.6011574074074074
14,0,20.507705444055578,2.798965231459896,14,0,-0.0,1.0
14,1,inf,,14,1,-0.0,1.0
14,2,37.879773152504676,7.189014024979675,14,2,0.08758318293036699,0.9826388888888888
14,3,64.07318477309016,8.70015771090345,14,3,0.5561835148125577,0.7810185185185186
14,4,27.303620225101866,4.899921252239159,14,4,-0.0,1.0
14,5,67.85297190010884,9.552815848498087,14,5,0.5598049024018398,0.7810185185185186
14,6,inf,,14,6,-0.0,1.0
14,7,70.13551249047471,9.705377242197656,14,7,0.5723202517139355,0.7798611111111111
14,8,38.844850761590344,7.950704441578247,14,8,-0.0,1.0
14,9,58.26804720474768,8.272533613967827,14,9,0.5561835148125577,0.7810185185185186
14,10,9.006016821506945,2.152093922584554,14,10,-0.0,1.0
14,11,44.21336460022682,7.1674545187548855,14,11,0.3389372451514587,0.8960648148148148
14,12,19.81061014220367,4.123401639699998,14,12,-0.0,1.0
14,13,inf,,14,13,-0.0,1.0
14,14,0.0,0.0,14,14,-0.0,1.0
14,15,45.62243759865284,6.489277831558425,14,15,0.5509112244639218,0.7814814814814814
14,16,19.59291418847924,2.9809508981243313,14,16,-0.0,1.0
14,17,76.41631238360395,10.112199196126225,14,17,1.3284807957263627,0.4162037037037037
14,18,7.670862179555565,1.756817635549207,14,18,-0.0,1.0
14,19,35.21790118391197,5.769803251144875,14,19,0.0021691886415661126,0.9997685185185186
14,20,68.36974185892822,9.009223841378315,14,20,0.6693162285178402,0.767824074074074
14,21,30.590915390810174,5.371865641666817,14,21,0.0021691886415661126,0.9997685185185186
14,22,71.51642061375672,9.22754997509487,14,22,0.6693162285178402,0.767824074074074
14,23,58.98056164340989,7.1712742323350716,14,23,0.9993981384836712,0.5037037037037037
14,24,48.6431490494352,6.228909084128632,14,24,0.8994581925272062,0.6643518518518519
14,25,15.576382285895843,2.885260074517955,14,25,-0.0,1.0
14,26,39.11817333230101,6.1220959298100155,14,26,0.02977833820046416,0.9958333333333333
14,27,20.631360651374948,5.26859162124722,14,27,0.026993969543528583,0.9958333333333333
14,28,52.595612359122526,6.7244595553580755,14,28,0.9993981384836712,0.5037037037037037
14,29,81.09467907751377,9.440441063128997,14,29,1.4899334386188463,0.575
14,30,28.063590551456024,3.6262493569706185,14,30,-0.0,1.0
14,31,31.643624810071636,4.228381001493601,14,31,0.6519198873148129,0.762962962962963
14,32,28.388020514986074,5.155312934495527,14,32,0.0021691886415661126,0.9997685185185186
14,33,71.99734445748132,8.236670597931361,14,33,1.2028789780311153,0.6236111111111111
14,34,86.55277858218787,10.146202927302154,14,34,1.4899334386188463,0.575
14,35,40.43560048413902,6.212951360864196,14,35,0.029735286559238017,0.9956018518518519
14,36,78.32180793232163,9.420113043163052,14,36,1.2080438136038716,0.6231481481481481
14,37,46.62979017711811,6.695770116950516,14,37,0.9192287702927547,0.6219907407407408
14,38,62.71924595422233,7.6009737103864055,14,38,0.9752473759954916,0.6752314814814815
